Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
245160,Wired Headphones,1,11.99,08/12/21 22:56,"829 Forest St, Atlanta, GA 30301"
245161,34in Ultrawide Monitor,1,379.99,08/15/21 21:56,"576 West St, Boston, MA 02215"
245162,AA Batteries (4-pack),1,3.84,08/10/21 14:05,"672 Pine St, Portland, OR 97035"
245163,AA Batteries (4-pack),1,3.84,08/10/21 13:07,"448 Chestnut St, New York City, NY 10001"
245164,Wired Headphones,1,11.99,08/28/21 22:34,"808 Elm St, Austin, TX 73301"
245165,AAA Batteries (4-pack),1,2.99,08/18/21 18:40,"360 4th St, Seattle, WA 98101"
245166,AA Batteries (4-pack),2,3.84,08/29/21 12:14,"404 Spruce St, Portland, OR 97035"
245167,34in Ultrawide Monitor,1,379.99,08/11/21 09:47,"814 Main St, Seattle, WA 98101"
245168,AAA Batteries (4-pack),1,2.99,08/27/21 23:10,"502 10th St, Boston, MA 02215"
245169,Lightning Charging Cable,1,14.95,08/05/21 07:21,"432 Jackson St, Los Angeles, CA 90001"
245170,Lightning Charging Cable,1,14.95,08/13/21 16:01,"198 Ridge St, Boston, MA 02215"
245171,Wired Headphones,1,11.99,08/21/21 19:15,"478 Elm St, Atlanta, GA 30301"
245172,iPhone,1,700,08/15/21 11:51,"650 Forest St, Los Angeles, CA 90001"
245173,Bose SoundSport Headphones,1,99.99,08/17/21 19:35,"855 11th St, Portland, OR 97035"
245174,Google Phone,1,600,08/25/21 23:57,"801 Madison St, Seattle, WA 98101"
245175,Lightning Charging Cable,1,14.95,08/12/21 21:40,"523 Chestnut St, San Francisco, CA 94016"
245176,Bose SoundSport Headphones,1,99.99,09/01/21 01:13,"968 Johnson St, Los Angeles, CA 90001"
245177,Bose SoundSport Headphones,1,99.99,08/25/21 14:07,"470 Cedar St, San Francisco, CA 94016"
245178,AAA Batteries (4-pack),2,2.99,08/12/21 07:40,"164 North St, Atlanta, GA 30301"
245179,Lightning Charging Cable,1,14.95,08/20/21 16:53,"1 Maple St, New York City, NY 10001"
245180,Macbook Pro Laptop,1,1700,08/24/21 06:58,"507 Dogwood St, New York City, NY 10001"
245181,Wired Headphones,1,11.99,08/30/21 09:30,"26 Center St, Seattle, WA 98101"
245182,Apple Airpods Headphones,1,150,08/23/21 14:55,"220 River St, Atlanta, GA 30301"
245183,Wired Headphones,1,11.99,08/18/21 01:51,"121 Chestnut St, San Francisco, CA 94016"
245184,Macbook Pro Laptop,1,1700,08/27/21 03:00,"959 Forest St, Dallas, TX 75001"
245185,AA Batteries (4-pack),2,3.84,08/09/21 10:19,"541 4th St, San Francisco, CA 94016"
245186,Lightning Charging Cable,1,14.95,08/23/21 10:53,"304 Chestnut St, San Francisco, CA 94016"
245187,34in Ultrawide Monitor,1,379.99,08/24/21 15:35,"569 Cedar St, New York City, NY 10001"
245188,AAA Batteries (4-pack),1,2.99,08/13/21 11:12,"76 West St, Los Angeles, CA 90001"
245189,Google Phone,1,600,08/28/21 15:07,"336 Hickory St, Seattle, WA 98101"
245190,Lightning Charging Cable,1,14.95,08/07/21 14:02,"844 Cherry St, San Francisco, CA 94016"
245190,Wired Headphones,1,11.99,08/07/21 14:02,"844 Cherry St, San Francisco, CA 94016"
245191,20in Monitor,1,109.99,08/18/21 22:40,"57 Wilson St, Atlanta, GA 30301"
245192,USB-C Charging Cable,2,11.95,08/17/21 13:48,"650 Pine St, Dallas, TX 75001"
245193,34in Ultrawide Monitor,1,379.99,08/31/21 15:08,"511 Forest St, San Francisco, CA 94016"
245194,Wired Headphones,1,11.99,08/20/21 16:44,"41 Sunset St, Atlanta, GA 30301"
245195,Bose SoundSport Headphones,1,99.99,08/13/21 19:19,"660 Cherry St, San Francisco, CA 94016"
245196,Bose SoundSport Headphones,1,99.99,08/26/21 20:56,"566 Dogwood St, Portland, OR 97035"
245197,Apple Airpods Headphones,1,150,08/02/21 17:01,"255 River St, Dallas, TX 75001"
245198,Google Phone,1,600,08/13/21 00:08,"355 Johnson St, Atlanta, GA 30301"
245199,Lightning Charging Cable,1,14.95,08/12/21 17:26,"505 North St, San Francisco, CA 94016"
245200,Google Phone,1,600,08/20/21 12:40,"987 Dogwood St, Dallas, TX 75001"
245201,Bose SoundSport Headphones,1,99.99,08/18/21 00:31,"762 Hickory St, Austin, TX 73301"
245202,Wired Headphones,1,11.99,08/06/21 09:10,"547 Cedar St, San Francisco, CA 94016"
,,,,,
245203,Wired Headphones,1,11.99,08/10/21 16:36,"302 Forest St, Portland, ME 04101"
245204,AAA Batteries (4-pack),1,2.99,08/09/21 10:54,"451 13th St, Seattle, WA 98101"
245205,ThinkPad Laptop,1,999.99,08/28/21 01:02,"528 Spruce St, Atlanta, GA 30301"
245206,Apple Airpods Headphones,1,150,08/31/21 16:57,"440 8th St, Atlanta, GA 30301"
245207,USB-C Charging Cable,1,11.95,08/22/21 12:29,"121 Madison St, New York City, NY 10001"
245208,USB-C Charging Cable,1,11.95,08/31/21 22:11,"36 Hickory St, Dallas, TX 75001"
245209,Flatscreen TV,1,300,08/04/21 14:00,"670 Wilson St, Portland, OR 97035"
245210,Lightning Charging Cable,1,14.95,08/13/21 21:03,"171 Walnut St, Los Angeles, CA 90001"
245211,AA Batteries (4-pack),1,3.84,08/25/21 11:32,"857 9th St, Boston, MA 02215"
245212,AAA Batteries (4-pack),3,2.99,08/01/21 19:22,"801 2nd St, San Francisco, CA 94016"
245213,iPhone,1,700,08/05/21 14:21,"547 Spruce St, Portland, ME 04101"
245214,Wired Headphones,1,11.99,08/20/21 08:02,"628 Walnut St, Atlanta, GA 30301"
245215,ThinkPad Laptop,1,999.99,08/15/21 14:46,"94 5th St, Austin, TX 73301"
245216,Wired Headphones,1,11.99,08/03/21 19:34,"953 10th St, Seattle, WA 98101"
245217,Wired Headphones,1,11.99,08/20/21 23:38,"798 Willow St, New York City, NY 10001"
245218,USB-C Charging Cable,1,11.95,08/22/21 03:09,"284 Cherry St, Seattle, WA 98101"
245219,AAA Batteries (4-pack),1,2.99,08/01/21 08:43,"150 13th St, New York City, NY 10001"
245220,Lightning Charging Cable,1,14.95,08/06/21 23:21,"983 Church St, New York City, NY 10001"
245221,Apple Airpods Headphones,1,150,08/10/21 18:49,"157 Park St, Portland, OR 97035"
245222,AAA Batteries (4-pack),5,2.99,08/13/21 14:47,"768 Cherry St, Los Angeles, CA 90001"
245223,Bose SoundSport Headphones,1,99.99,08/03/21 14:55,"815 Main St, Los Angeles, CA 90001"
245224,Apple Airpods Headphones,1,150,08/30/21 12:47,"525 Lakeview St, Boston, MA 02215"
245225,Vareebadd Phone,1,400,08/13/21 14:01,"433 South St, Seattle, WA 98101"
245226,Wired Headphones,1,11.99,08/10/21 19:45,"451 14th St, Portland, OR 97035"
245227,AAA Batteries (4-pack),1,2.99,08/05/21 19:49,"351 Madison St, San Francisco, CA 94016"
245228,Bose SoundSport Headphones,1,99.99,08/03/21 18:30,"901 11th St, Portland, OR 97035"
245229,AA Batteries (4-pack),1,3.84,08/15/21 19:53,"139 Highland St, San Francisco, CA 94016"
245230,Flatscreen TV,1,300,08/01/21 14:15,"207 10th St, New York City, NY 10001"
245231,Flatscreen TV,1,300,08/07/21 17:00,"153 10th St, New York City, NY 10001"
245232,Bose SoundSport Headphones,1,99.99,08/20/21 11:44,"170 13th St, Los Angeles, CA 90001"
245233,Lightning Charging Cable,1,14.95,08/10/21 22:28,"807 River St, San Francisco, CA 94016"
245234,Bose SoundSport Headphones,1,99.99,08/31/21 19:47,"731 Meadow St, Boston, MA 02215"
245235,Apple Airpods Headphones,1,150,08/29/21 19:28,"138 Lake St, Los Angeles, CA 90001"
245236,27in FHD Monitor,1,149.99,08/07/21 11:44,"800 Lakeview St, Atlanta, GA 30301"
245237,20in Monitor,1,109.99,08/23/21 19:22,"715 1st St, Los Angeles, CA 90001"
245238,USB-C Charging Cable,1,11.95,08/25/21 09:56,"860 14th St, New York City, NY 10001"
245239,AAA Batteries (4-pack),1,2.99,08/04/21 20:20,"283 Church St, Atlanta, GA 30301"
245240,USB-C Charging Cable,1,11.95,08/05/21 19:48,"520 Highland St, Atlanta, GA 30301"
245241,USB-C Charging Cable,1,11.95,08/25/21 21:01,"748 Meadow St, Atlanta, GA 30301"
245242,Apple Airpods Headphones,1,150,08/29/21 15:09,"672 Maple St, New York City, NY 10001"
245243,Lightning Charging Cable,1,14.95,08/23/21 17:48,"797 Pine St, Atlanta, GA 30301"
245244,iPhone,1,700,08/04/21 08:03,"243 Cherry St, Atlanta, GA 30301"
245245,Wired Headphones,1,11.99,08/28/21 10:57,"558 Chestnut St, New York City, NY 10001"
245246,iPhone,1,700,08/28/21 11:18,"87 Johnson St, San Francisco, CA 94016"
245247,Bose SoundSport Headphones,1,99.99,08/24/21 11:29,"882 Jackson St, San Francisco, CA 94016"
245248,USB-C Charging Cable,1,11.95,08/07/21 12:25,"171 8th St, Austin, TX 73301"
245249,Flatscreen TV,1,300,08/06/21 18:09,"636 Lakeview St, Atlanta, GA 30301"
245250,20in Monitor,1,109.99,08/28/21 13:17,"549 11th St, New York City, NY 10001"
245251,Flatscreen TV,1,300,08/27/21 09:01,"846 6th St, San Francisco, CA 94016"
245252,34in Ultrawide Monitor,1,379.99,08/06/21 11:40,"84 West St, San Francisco, CA 94016"
245253,Lightning Charging Cable,1,14.95,08/30/21 12:35,"759 Elm St, New York City, NY 10001"
245254,Apple Airpods Headphones,1,150,08/17/21 00:33,"223 12th St, San Francisco, CA 94016"
245255,AAA Batteries (4-pack),2,2.99,08/22/21 15:51,"975 Forest St, San Francisco, CA 94016"
245256,Bose SoundSport Headphones,1,99.99,08/06/21 22:51,"290 Madison St, Atlanta, GA 30301"
245257,AAA Batteries (4-pack),1,2.99,08/30/21 21:25,"824 Dogwood St, New York City, NY 10001"
245258,LG Washing Machine,1,600.0,08/14/21 17:53,"771 Maple St, New York City, NY 10001"
245259,27in 4K Gaming Monitor,1,389.99,08/08/21 21:48,"309 2nd St, Atlanta, GA 30301"
245260,Bose SoundSport Headphones,1,99.99,08/28/21 14:32,"605 8th St, Boston, MA 02215"
245261,Wired Headphones,2,11.99,08/27/21 14:07,"189 West St, San Francisco, CA 94016"
245262,Flatscreen TV,1,300,08/05/21 17:00,"941 Park St, Seattle, WA 98101"
245263,Lightning Charging Cable,1,14.95,08/21/21 22:04,"910 Sunset St, New York City, NY 10001"
245264,AA Batteries (4-pack),1,3.84,08/31/21 15:30,"275 Hickory St, New York City, NY 10001"
245265,AA Batteries (4-pack),1,3.84,08/24/21 08:01,"825 Washington St, Portland, OR 97035"
245266,AAA Batteries (4-pack),1,2.99,08/03/21 18:03,"906 5th St, Boston, MA 02215"
245267,Lightning Charging Cable,1,14.95,08/16/21 12:01,"814 Ridge St, New York City, NY 10001"
245268,20in Monitor,1,109.99,08/06/21 08:37,"16 13th St, Los Angeles, CA 90001"
245269,ThinkPad Laptop,1,999.99,08/26/21 10:39,"199 Center St, New York City, NY 10001"
245270,USB-C Charging Cable,2,11.95,08/20/21 21:01,"448 Adams St, San Francisco, CA 94016"
245271,AAA Batteries (4-pack),1,2.99,08/16/21 19:58,"847 North St, New York City, NY 10001"
245272,USB-C Charging Cable,1,11.95,08/23/21 20:13,"919 10th St, Boston, MA 02215"
245273,USB-C Charging Cable,1,11.95,08/24/21 15:32,"476 West St, San Francisco, CA 94016"
245274,USB-C Charging Cable,1,11.95,08/25/21 13:51,"539 Lincoln St, Portland, OR 97035"
245275,iPhone,1,700,08/08/21 09:52,"987 Lincoln St, New York City, NY 10001"
245276,Google Phone,1,600,08/30/21 22:32,"12 Cedar St, Boston, MA 02215"
245277,Vareebadd Phone,1,400,08/24/21 09:04,"467 Church St, Dallas, TX 75001"
245278,Macbook Pro Laptop,1,1700,08/10/21 13:17,"876 Jackson St, Los Angeles, CA 90001"
245279,Apple Airpods Headphones,1,150,08/01/21 20:40,"187 Wilson St, Los Angeles, CA 90001"
245280,Bose SoundSport Headphones,1,99.99,08/06/21 14:13,"950 Lake St, Boston, MA 02215"
245281,Wired Headphones,1,11.99,08/02/21 17:01,"300 9th St, Dallas, TX 75001"
245282,Wired Headphones,1,11.99,08/23/21 23:43,"842 North St, Portland, OR 97035"
245283,AA Batteries (4-pack),5,3.84,08/03/21 21:40,"312 Spruce St, Seattle, WA 98101"
245284,27in FHD Monitor,1,149.99,08/17/21 00:14,"143 Jackson St, New York City, NY 10001"
245285,Google Phone,1,600,08/30/21 13:44,"232 4th St, Portland, OR 97035"
245286,Apple Airpods Headphones,1,150,08/18/21 20:28,"961 7th St, Atlanta, GA 30301"
245287,Flatscreen TV,1,300,08/08/21 12:30,"937 North St, Boston, MA 02215"
245288,34in Ultrawide Monitor,1,379.99,08/20/21 14:43,"847 Pine St, Seattle, WA 98101"
245289,Apple Airpods Headphones,1,150,08/18/21 08:35,"830 8th St, Los Angeles, CA 90001"
245290,AA Batteries (4-pack),1,3.84,08/28/21 14:37,"199 5th St, Portland, OR 97035"
245291,AAA Batteries (4-pack),2,2.99,08/01/21 17:41,"566 Dogwood St, San Francisco, CA 94016"
245292,Wired Headphones,1,11.99,08/11/21 21:58,"478 Jefferson St, Seattle, WA 98101"
245293,AAA Batteries (4-pack),1,2.99,08/07/21 22:45,"304 Elm St, Seattle, WA 98101"
245294,Lightning Charging Cable,1,14.95,08/19/21 21:14,"749 Main St, Los Angeles, CA 90001"
245295,Lightning Charging Cable,1,14.95,08/08/21 12:07,"820 Dogwood St, Seattle, WA 98101"
245296,Bose SoundSport Headphones,1,99.99,08/05/21 17:19,"491 Cherry St, Seattle, WA 98101"
245297,Apple Airpods Headphones,1,150,08/08/21 14:47,"728 11th St, Atlanta, GA 30301"
245298,Wired Headphones,1,11.99,08/07/21 12:28,"974 1st St, New York City, NY 10001"
245299,AAA Batteries (4-pack),2,2.99,08/11/21 17:58,"768 7th St, San Francisco, CA 94016"
245300,Macbook Pro Laptop,1,1700,08/22/21 15:15,"201 Adams St, Los Angeles, CA 90001"
245301,AAA Batteries (4-pack),2,2.99,08/25/21 10:32,"341 North St, Boston, MA 02215"
245302,Bose SoundSport Headphones,1,99.99,08/14/21 16:55,"911 Washington St, San Francisco, CA 94016"
245303,Bose SoundSport Headphones,1,99.99,08/02/21 12:53,"543 Forest St, Los Angeles, CA 90001"
245304,Wired Headphones,1,11.99,08/11/21 20:26,"418 Dogwood St, New York City, NY 10001"
245305,Lightning Charging Cable,1,14.95,08/17/21 09:11,"42 6th St, New York City, NY 10001"
245306,Lightning Charging Cable,1,14.95,08/10/21 11:55,"417 13th St, Seattle, WA 98101"
245307,USB-C Charging Cable,1,11.95,08/05/21 20:17,"199 Willow St, Portland, OR 97035"
245308,USB-C Charging Cable,1,11.95,08/28/21 14:48,"564 Adams St, Los Angeles, CA 90001"
245309,AA Batteries (4-pack),2,3.84,08/23/21 12:02,"727 Dogwood St, Los Angeles, CA 90001"
245310,USB-C Charging Cable,1,11.95,08/10/21 13:02,"865 10th St, San Francisco, CA 94016"
245311,Macbook Pro Laptop,1,1700,08/08/21 19:20,"956 Main St, San Francisco, CA 94016"
245312,Vareebadd Phone,1,400,08/21/21 16:51,"899 Elm St, Dallas, TX 75001"
245312,USB-C Charging Cable,1,11.95,08/21/21 16:51,"899 Elm St, Dallas, TX 75001"
245313,AA Batteries (4-pack),2,3.84,08/14/21 11:02,"53 Spruce St, Portland, OR 97035"
245314,Bose SoundSport Headphones,1,99.99,08/03/21 15:52,"708 Church St, San Francisco, CA 94016"
245315,Apple Airpods Headphones,1,150,08/23/21 17:24,"929 Spruce St, New York City, NY 10001"
245316,Bose SoundSport Headphones,1,99.99,08/16/21 09:58,"589 Willow St, San Francisco, CA 94016"
245317,iPhone,1,700,08/29/21 13:54,"947 Wilson St, San Francisco, CA 94016"
245317,Lightning Charging Cable,1,14.95,08/29/21 13:54,"947 Wilson St, San Francisco, CA 94016"
245318,AAA Batteries (4-pack),3,2.99,08/28/21 21:57,"412 2nd St, New York City, NY 10001"
245319,Macbook Pro Laptop,1,1700,08/11/21 21:01,"843 Park St, San Francisco, CA 94016"
245320,Wired Headphones,1,11.99,08/14/21 00:08,"694 Pine St, Portland, OR 97035"
245321,USB-C Charging Cable,1,11.95,08/08/21 20:16,"450 Maple St, Dallas, TX 75001"
245322,AAA Batteries (4-pack),1,2.99,08/28/21 16:07,"366 Center St, Dallas, TX 75001"
245323,USB-C Charging Cable,1,11.95,08/01/21 17:33,"763 11th St, New York City, NY 10001"
245324,USB-C Charging Cable,1,11.95,08/26/21 22:22,"993 Maple St, Boston, MA 02215"
245325,AA Batteries (4-pack),1,3.84,08/24/21 12:28,"295 Cherry St, Los Angeles, CA 90001"
245326,27in 4K Gaming Monitor,1,389.99,08/29/21 12:57,"51 Walnut St, Los Angeles, CA 90001"
245327,27in FHD Monitor,1,149.99,08/25/21 08:32,"688 North St, Seattle, WA 98101"
245328,Wired Headphones,1,11.99,08/04/21 18:27,"989 River St, New York City, NY 10001"
245329,Lightning Charging Cable,1,14.95,08/10/21 09:32,"177 Jefferson St, Seattle, WA 98101"
245330,AAA Batteries (4-pack),4,2.99,08/13/21 00:05,"687 Madison St, Boston, MA 02215"
245331,Lightning Charging Cable,2,14.95,08/26/21 17:17,"4 Jackson St, Portland, OR 97035"
245332,Wired Headphones,1,11.99,08/31/21 18:33,"498 1st St, Boston, MA 02215"
245333,AAA Batteries (4-pack),2,2.99,08/09/21 12:32,"7 North St, Dallas, TX 75001"
245334,USB-C Charging Cable,2,11.95,08/03/21 20:50,"316 Church St, Dallas, TX 75001"
245335,AA Batteries (4-pack),1,3.84,08/24/21 12:18,"700 Lincoln St, San Francisco, CA 94016"
245336,AAA Batteries (4-pack),1,2.99,08/29/21 09:50,"100 13th St, San Francisco, CA 94016"
245337,Apple Airpods Headphones,1,150,08/25/21 07:35,"772 4th St, Seattle, WA 98101"
245338,27in 4K Gaming Monitor,1,389.99,08/01/21 16:04,"978 Dogwood St, San Francisco, CA 94016"
245339,Macbook Pro Laptop,1,1700,08/26/21 10:55,"641 Church St, Portland, OR 97035"
245340,Macbook Pro Laptop,1,1700,08/01/21 14:17,"50 Wilson St, Dallas, TX 75001"
245341,Wired Headphones,1,11.99,08/08/21 14:27,"504 1st St, New York City, NY 10001"
245342,USB-C Charging Cable,1,11.95,08/03/21 17:51,"532 Elm St, Seattle, WA 98101"
245343,34in Ultrawide Monitor,1,379.99,08/11/21 13:13,"733 Willow St, Portland, ME 04101"
245344,AAA Batteries (4-pack),2,2.99,08/20/21 13:08,"152 South St, Seattle, WA 98101"
245345,AA Batteries (4-pack),1,3.84,08/08/21 09:36,"90 Meadow St, Los Angeles, CA 90001"
245346,Lightning Charging Cable,1,14.95,08/01/21 07:16,"627 Main St, Dallas, TX 75001"
245347,20in Monitor,1,109.99,08/14/21 11:26,"659 Maple St, Dallas, TX 75001"
245348,Wired Headphones,1,11.99,08/06/21 15:33,"671 Willow St, New York City, NY 10001"
245349,USB-C Charging Cable,1,11.95,08/21/21 10:46,"815 Elm St, Los Angeles, CA 90001"
245350,USB-C Charging Cable,1,11.95,08/06/21 18:24,"343 Dogwood St, New York City, NY 10001"
245351,iPhone,1,700,08/06/21 15:05,"392 Jefferson St, Los Angeles, CA 90001"
245352,ThinkPad Laptop,1,999.99,08/19/21 15:22,"58 West St, San Francisco, CA 94016"
245353,Google Phone,1,600,08/01/21 13:15,"691 7th St, San Francisco, CA 94016"
245353,USB-C Charging Cable,1,11.95,08/01/21 13:15,"691 7th St, San Francisco, CA 94016"
245354,AAA Batteries (4-pack),1,2.99,08/17/21 13:01,"472 2nd St, San Francisco, CA 94016"
245355,Wired Headphones,1,11.99,08/28/21 07:09,"579 Park St, Atlanta, GA 30301"
245356,Macbook Pro Laptop,1,1700,08/31/21 13:07,"23 North St, Los Angeles, CA 90001"
245357,Wired Headphones,2,11.99,08/01/21 20:15,"744 Meadow St, Dallas, TX 75001"
245358,Google Phone,1,600,08/10/21 20:14,"110 5th St, New York City, NY 10001"
245359,27in FHD Monitor,1,149.99,08/26/21 20:48,"859 Hill St, Boston, MA 02215"
245360,USB-C Charging Cable,1,11.95,08/22/21 02:20,"762 Lakeview St, Dallas, TX 75001"
245361,Macbook Pro Laptop,1,1700,08/16/21 19:38,"817 Jackson St, San Francisco, CA 94016"
245362,AAA Batteries (4-pack),1,2.99,08/24/21 21:03,"838 Elm St, Los Angeles, CA 90001"
245363,Lightning Charging Cable,1,14.95,08/25/21 12:23,"346 Lake St, Atlanta, GA 30301"
245364,AAA Batteries (4-pack),1,2.99,08/08/21 20:20,"891 Chestnut St, New York City, NY 10001"
245365,USB-C Charging Cable,1,11.95,08/12/21 21:28,"753 Maple St, Los Angeles, CA 90001"
245366,AA Batteries (4-pack),1,3.84,08/04/21 23:11,"977 Chestnut St, Los Angeles, CA 90001"
245367,AAA Batteries (4-pack),1,2.99,08/25/21 10:01,"633 Meadow St, Boston, MA 02215"
245368,Bose SoundSport Headphones,1,99.99,08/08/21 21:59,"45 River St, Seattle, WA 98101"
245369,USB-C Charging Cable,1,11.95,08/13/21 23:19,"398 Elm St, Dallas, TX 75001"
245370,27in 4K Gaming Monitor,1,389.99,08/02/21 12:57,"19 2nd St, Portland, OR 97035"
245371,Lightning Charging Cable,1,14.95,08/13/21 13:17,"915 Dogwood St, Seattle, WA 98101"
245371,AA Batteries (4-pack),1,3.84,08/13/21 13:17,"915 Dogwood St, Seattle, WA 98101"
245372,Macbook Pro Laptop,1,1700,08/29/21 12:10,"237 Pine St, New York City, NY 10001"
245373,Lightning Charging Cable,1,14.95,08/13/21 02:28,"115 Madison St, Los Angeles, CA 90001"
245374,27in 4K Gaming Monitor,1,389.99,08/08/21 16:48,"476 Center St, Atlanta, GA 30301"
245375,Macbook Pro Laptop,1,1700,08/29/21 19:48,"254 5th St, Portland, OR 97035"
245376,Google Phone,1,600,08/01/21 21:43,"783 6th St, Boston, MA 02215"
245377,Macbook Pro Laptop,1,1700,08/19/21 08:22,"503 Hickory St, Dallas, TX 75001"
245378,Vareebadd Phone,1,400,08/25/21 13:18,"195 7th St, New York City, NY 10001"
245379,Lightning Charging Cable,1,14.95,08/04/21 23:24,"632 Spruce St, Portland, OR 97035"
245380,Lightning Charging Cable,1,14.95,08/06/21 09:04,"152 Highland St, Los Angeles, CA 90001"
245381,AA Batteries (4-pack),2,3.84,08/30/21 21:26,"578 Forest St, Boston, MA 02215"
245382,USB-C Charging Cable,1,11.95,08/27/21 11:50,"228 11th St, Portland, OR 97035"
245383,iPhone,1,700,08/09/21 12:21,"283 Church St, Boston, MA 02215"
245384,AAA Batteries (4-pack),1,2.99,08/07/21 08:12,"98 Hickory St, Los Angeles, CA 90001"
245385,Apple Airpods Headphones,1,150,08/02/21 18:51,"395 Sunset St, San Francisco, CA 94016"
245386,LG Dryer,1,600.0,08/11/21 13:07,"95 7th St, Seattle, WA 98101"
245387,Apple Airpods Headphones,1,150,08/09/21 11:15,"93 Cherry St, Seattle, WA 98101"
245388,AA Batteries (4-pack),1,3.84,08/04/21 07:03,"292 Elm St, Los Angeles, CA 90001"
245389,Bose SoundSport Headphones,1,99.99,08/17/21 20:28,"374 Pine St, Los Angeles, CA 90001"
245390,USB-C Charging Cable,1,11.95,08/17/21 15:43,"295 Cherry St, San Francisco, CA 94016"
245391,AA Batteries (4-pack),1,3.84,08/11/21 23:01,"457 1st St, Seattle, WA 98101"
245392,Lightning Charging Cable,1,14.95,08/14/21 23:57,"315 Jefferson St, Seattle, WA 98101"
245393,27in 4K Gaming Monitor,1,389.99,08/21/21 18:18,"871 West St, Los Angeles, CA 90001"
245394,Bose SoundSport Headphones,1,99.99,08/24/21 12:45,"68 West St, Boston, MA 02215"
245395,AA Batteries (4-pack),1,3.84,08/25/21 10:27,"310 Jefferson St, New York City, NY 10001"
245396,AAA Batteries (4-pack),1,2.99,08/03/21 14:22,"829 Cherry St, Los Angeles, CA 90001"
245397,Lightning Charging Cable,1,14.95,08/16/21 11:49,"48 River St, Boston, MA 02215"
245398,27in FHD Monitor,1,149.99,08/29/21 16:57,"898 North St, Boston, MA 02215"
245399,AAA Batteries (4-pack),1,2.99,08/12/21 08:48,"134 River St, San Francisco, CA 94016"
245400,AA Batteries (4-pack),2,3.84,08/13/21 07:50,"138 Meadow St, San Francisco, CA 94016"
245401,AAA Batteries (4-pack),1,2.99,08/12/21 11:12,"491 Dogwood St, San Francisco, CA 94016"
245402,27in FHD Monitor,1,149.99,08/14/21 18:17,"65 Church St, Los Angeles, CA 90001"
245403,AA Batteries (4-pack),3,3.84,08/10/21 15:24,"515 4th St, Dallas, TX 75001"
245404,USB-C Charging Cable,1,11.95,08/11/21 19:16,"882 Washington St, Portland, OR 97035"
245405,Macbook Pro Laptop,1,1700,08/10/21 19:34,"296 Park St, San Francisco, CA 94016"
245406,Bose SoundSport Headphones,1,99.99,08/05/21 09:41,"718 Jefferson St, Los Angeles, CA 90001"
245407,Apple Airpods Headphones,1,150,08/09/21 17:22,"510 Pine St, Seattle, WA 98101"
245408,USB-C Charging Cable,1,11.95,08/02/21 12:04,"853 Willow St, Boston, MA 02215"
245409,Lightning Charging Cable,1,14.95,08/09/21 20:13,"466 Elm St, Austin, TX 73301"
245410,AAA Batteries (4-pack),1,2.99,08/21/21 20:29,"178 River St, Seattle, WA 98101"
245411,Vareebadd Phone,1,400,08/05/21 21:31,"531 13th St, San Francisco, CA 94016"
245412,Wired Headphones,1,11.99,08/14/21 14:28,"581 Chestnut St, San Francisco, CA 94016"
245413,USB-C Charging Cable,1,11.95,08/01/21 12:25,"864 Hill St, Austin, TX 73301"
245414,LG Dryer,1,600.0,08/12/21 16:57,"77 8th St, Los Angeles, CA 90001"
245415,USB-C Charging Cable,1,11.95,08/20/21 21:55,"183 Spruce St, Seattle, WA 98101"
245415,AA Batteries (4-pack),1,3.84,08/20/21 21:55,"183 Spruce St, Seattle, WA 98101"
245416,Apple Airpods Headphones,1,150,08/27/21 04:55,"840 Meadow St, San Francisco, CA 94016"
245417,Wired Headphones,2,11.99,08/09/21 16:44,"46 Chestnut St, Atlanta, GA 30301"
245418,Wired Headphones,1,11.99,08/19/21 19:37,"374 Center St, Boston, MA 02215"
245419,USB-C Charging Cable,1,11.95,08/31/21 02:09,"751 13th St, San Francisco, CA 94016"
245420,AA Batteries (4-pack),1,3.84,08/02/21 12:04,"178 Spruce St, San Francisco, CA 94016"
245421,ThinkPad Laptop,1,999.99,08/06/21 11:09,"191 Walnut St, Boston, MA 02215"
245422,27in 4K Gaming Monitor,1,389.99,08/14/21 19:18,"403 13th St, Boston, MA 02215"
245423,ThinkPad Laptop,1,999.99,08/24/21 13:27,"82 South St, New York City, NY 10001"
245424,Apple Airpods Headphones,1,150,08/19/21 16:26,"421 Washington St, New York City, NY 10001"
245425,USB-C Charging Cable,1,11.95,08/06/21 12:37,"735 7th St, Los Angeles, CA 90001"
245426,Wired Headphones,1,11.99,08/05/21 13:39,"532 Spruce St, Los Angeles, CA 90001"
245427,AAA Batteries (4-pack),3,2.99,08/31/21 22:04,"875 North St, New York City, NY 10001"
245428,Lightning Charging Cable,1,14.95,08/22/21 15:00,"375 Highland St, Los Angeles, CA 90001"
245429,AAA Batteries (4-pack),1,2.99,08/05/21 19:00,"998 Spruce St, Boston, MA 02215"
245430,AA Batteries (4-pack),1,3.84,08/05/21 17:54,"253 Meadow St, San Francisco, CA 94016"
245431,iPhone,1,700,08/26/21 17:01,"947 Cedar St, Los Angeles, CA 90001"
245432,Lightning Charging Cable,1,14.95,08/16/21 18:03,"290 Walnut St, Seattle, WA 98101"
245433,Apple Airpods Headphones,1,150,08/05/21 12:31,"621 13th St, Austin, TX 73301"
245434,Wired Headphones,1,11.99,08/27/21 22:01,"437 South St, Los Angeles, CA 90001"
